bar,open,close,low,high,volume,length,timestamp
26409,106900.1,106860.0,106860.0,106947.5,9.299597,423,2025-05-21
26410,106860.0,106656.0,106656.0,106906.6,9.460406,785,2025-05-21
26411,106656.0,106612.6,106612.6,106701.7,9.395425,624,2025-05-21
26412,106612.6,106631.3,106600.0,106679.3,9.371939,511,2025-05-21
26413,106631.3,106536.7,106536.6,106650.0,9.388054,687,2025-05-21
26414,106536.7,106657.1,106488.4,106678.1,9.351753,892,2025-05-21
26415,106657.1,106530.1,106530.0,106703.0,9.243147,756,2025-05-21
26416,106530.0,106652.2,106523.7,106714.0,9.508373,890,2025-05-21
26417,106652.2,106667.5,106531.9,106689.3,9.382962000000001,634,2025-05-21
26418,106667.5,106634.9,106549.7,106715.5,9.232408,807,2025-05-21
26419,106634.9,106660.8,106536.6,106661.9,9.327211,482,2025-05-21
26420,106660.8,106569.6,106569.5,106707.7,9.432599,602,2025-05-21
26421,106569.6,106570.0,106558.1,106570.0,9.405844,85,2025-05-21
26422,106570.1,106610.5,106570.0,106611.3,9.507371,172,2025-05-21
26423,106610.5,106611.8,106600.3,106611.9,7.500527,132,2025-05-21
26424,106611.8,106628.5,106611.8,106639.1,11.241051,144,2025-05-21
26425,106628.5,106647.2,106612.4,106650.0,9.334067000000001,180,2025-05-21
26426,106647.2,106661.9,106647.1,106661.9,9.440728,116,2025-05-21
26427,106662.1,106667.2,106656.8,106667.3,9.349593,237,2025-05-21
26428,106667.2,106743.9,106665.1,106743.9,9.404625,189,2025-05-21
26429,106743.9,106763.3,106743.9,106780.4,9.322426,171,2025-05-21
26430,106763.3,106779.8,106763.3,106781.2,9.284737999999999,225,2025-05-21
26431,106779.8,106760.4,106760.4,106785.7,9.350725,221,2025-05-21
26432,106760.4,106714.4,106714.3,106760.4,9.453602,253,2025-05-21
26433,106714.4,106654.5,106654.5,106716.9,9.441688,193,2025-05-21
26434,106654.5,106669.4,106654.4,106669.4,9.363464,150,2025-05-21
26435,106669.5,106682.2,106654.5,106682.2,9.154879,241,2025-05-21
26436,106682.3,106690.0,106672.5,106699.3,9.613411,171,2025-05-21
26437,106690.0,106765.0,106690.0,106765.0,9.332776,273,2025-05-21
26438,106765.0,106774.0,106765.0,106779.9,9.237374,218,2025-05-21
26439,106774.0,106761.0,106728.9,106774.0,9.435580999999999,251,2025-05-21
26440,106761.1,106752.7,106740.1,106761.1,8.950564,185,2025-05-21
26441,106754.1,106763.8,106754.1,106767.4,9.750074,204,2025-05-21
26442,106763.8,106761.6,106759.2,106767.3,9.494334,248,2025-05-21
26443,106761.6,106699.9,106684.0,106761.6,9.370301,461,2025-05-21
26444,106699.9,106661.9,106658.7,106708.3,9.378124,660,2025-05-21
26445,106661.9,106766.4,106661.9,106800.0,9.351616,724,2025-05-21
26446,106766.4,106890.0,106766.4,106903.8,9.343979000000001,700,2025-05-21
26447,106888.6,106860.1,106803.4,106894.7,9.389125,536,2025-05-21
26448,106860.1,106854.0,106810.6,106865.4,9.364524,341,2025-05-21
26449,106854.0,106910.6,106780.8,106913.4,9.330451,704,2025-05-21
26450,106910.6,106883.5,106872.7,106915.0,7.463363,329,2025-05-21
26451,106883.5,106892.6,106876.5,106915.0,11.259079,412,2025-05-21
26452,106892.6,106853.9,106836.8,106960.1,9.37035,611,2025-05-21
26453,106853.9,106842.5,106842.5,106959.6,9.347533,813,2025-05-21
26454,106842.5,106897.3,106809.8,106974.4,9.23842,606,2025-05-21
26455,106896.0,106906.9,106877.5,106971.6,9.479495,655,2025-05-21
26456,106906.9,107019.0,106893.1,107020.6,9.299469,549,2025-05-21
26457,107019.0,106910.0,106910.0,107019.0,9.363733,671,2025-05-21
26458,106907.0,106872.9,106863.9,106933.9,9.388722,509,2025-05-21
26459,106872.9,106945.3,106840.2,106956.0,9.348268,706,2025-05-21
26460,106945.3,106979.3,106882.1,107007.5,9.339065,672,2025-05-21
26461,106979.2,107061.3,106963.2,107061.3,9.332752000000001,606,2025-05-21
26462,107061.3,107070.7,107058.3,107144.3,9.364239,505,2025-05-21
26463,107070.7,106980.7,106961.8,107107.6,9.254165,679,2025-05-21
26464,106980.7,107170.0,106980.7,107170.0,9.212596,771,2025-05-21
26465,107170.0,107215.7,107130.1,107215.7,9.521693,689,2025-05-21
26466,107216.8,107232.3,107202.3,107232.3,9.247837,221,2025-05-21
26467,107232.5,107347.4,107224.2,107349.2,9.421850000000001,918,2025-05-21
26468,107344.3,107313.2,107312.3,107373.9,9.243084,467,2025-05-21
26469,107313.2,107290.0,107290.0,107348.4,9.267873999999999,216,2025-05-21
26470,107290.0,107373.0,107250.0,107389.8,9.423993,445,2025-05-21
26471,107373.0,107331.8,107320.0,107373.0,9.259923,171,2025-05-21
26472,107331.7,107332.1,107330.2,107352.0,9.274986,373,2025-05-21
26473,107332.2,107396.1,107332.2,107398.7,9.420272,394,2025-05-21
26474,107396.1,107416.5,107359.7,107427.1,9.316836,562,2025-05-21
26475,107416.5,107398.4,107350.0,107416.6,8.331977,484,2025-05-21
26476,107398.7,107288.0,107288.0,107414.3,10.108764,289,2025-05-21
26477,107288.0,107146.7,107099.5,107288.0,9.444847,354,2025-05-21
26478,107146.8,107064.3,107057.4,107172.7,9.350019,317,2025-05-21
26479,107061.7,106997.3,106997.3,107072.5,9.335795,221,2025-05-21
26480,106996.2,107107.2,106980.5,107136.5,9.380098,527,2025-05-21
26481,107107.2,107046.2,107030.0,107119.9,9.340953,597,2025-05-21
26482,107046.2,107171.0,107013.4,107171.0,9.324362,547,2025-05-21
26483,107171.0,107173.5,107142.6,107215.9,9.362555,585,2025-05-21
26484,107173.5,107166.0,107147.0,107224.4,9.339304,668,2025-05-21
26485,107166.0,107104.1,107037.0,107166.0,9.334771,918,2025-05-21
26486,107098.2,107180.0,107095.9,107180.0,9.281897,306,2025-05-21
26487,107180.5,107269.9,107152.8,107269.9,9.376976,642,2025-05-21
26488,107269.9,107161.8,107161.7,107299.7,9.310647,714,2025-05-21
26489,107161.8,107189.9,107121.1,107216.8,9.361463,806,2025-05-21
26490,107190.0,107141.6,107105.8,107208.0,9.30052,740,2025-05-21
26491,107141.6,107012.4,107012.4,107147.3,9.371343,595,2025-05-21
26492,107012.4,106919.9,106902.8,107035.7,9.304215,748,2025-05-21
26493,106919.9,106965.1,106887.1,106984.9,9.361753,697,2025-05-21
26494,106964.5,107034.1,106958.0,107045.7,9.364433,548,2025-05-21
26495,107034.1,106990.7,106967.8,107042.2,9.344815,659,2025-05-21
26496,106990.4,106965.0,106930.7,106990.4,9.358546,590,2025-05-21
26497,106965.0,106972.2,106931.0,106972.3,9.232812000000001,266,2025-05-21
26498,106972.2,106949.6,106917.6,106999.9,9.469506,571,2025-05-21
26499,106949.6,107040.1,106949.6,107073.3,9.330341,696,2025-05-21
26500,107040.1,107049.8,106976.0,107049.8,9.347274,543,2025-05-21
26501,107049.8,107087.6,107040.0,107126.0,9.351665,616,2025-05-21
26502,107082.0,107157.4,107060.1,107164.6,9.313973,513,2025-05-21
26503,107157.4,107176.6,107129.1,107176.7,9.283842,383,2025-05-21
26504,107176.6,107168.1,107149.5,107196.5,9.38882,374,2025-05-21
26505,107168.1,107224.0,107141.3,107224.1,9.281273,428,2025-05-21
26506,107224.0,107259.9,107220.8,107300.0,9.344819,391,2025-05-21
26507,107259.9,107080.1,107080.1,107260.0,9.348551,481,2025-05-21
26508,107080.1,106996.3,106996.3,107080.1,9.356155,557,2025-05-21
26509,106995.9,106905.5,106884.1,106995.9,9.336723,469,2025-05-21
26510,106905.5,106807.0,106807.0,106910.0,9.381017,441,2025-05-21
26511,106805.3,106739.9,106708.0,106807.9,9.242221,515,2025-05-21
26512,106739.9,106638.1,106638.1,106768.9,9.4354,632,2025-05-21
26513,106638.1,106651.4,106612.6,106658.8,9.288658,369,2025-05-21
26514,106651.4,106686.6,106615.8,106686.6,9.519966,319,2025-05-21
26515,106686.6,106695.1,106680.1,106732.3,9.319687,377,2025-05-21
26516,106695.1,106788.7,106695.1,106788.7,9.359969,439,2025-05-21
26517,106788.7,106728.6,106727.8,106812.4,9.42655,435,2025-05-21
26518,106728.6,106746.1,106697.7,106760.6,9.296875,482,2025-05-21
26519,106745.3,106887.1,106737.1,106887.1,9.435765,388,2025-05-21
26520,106887.0,106920.0,106863.3,106920.0,9.357031000000001,424,2025-05-21
26521,106920.0,106990.0,106909.5,107018.6,9.349785,453,2025-05-21
26522,106990.0,107000.0,106970.0,107031.4,9.302726,469,2025-05-21
26523,106996.7,106912.2,106900.1,106996.7,9.251623,519,2025-05-21
26524,106912.6,107041.4,106912.6,107041.4,9.43394,474,2025-05-21
26525,107041.7,107024.9,106953.0,107058.4,9.233357,456,2025-05-21
26526,107025.0,106990.0,106983.9,107088.6,9.502442,552,2025-05-21
26527,106985.2,106910.0,106850.1,106985.2,9.348019,450,2025-05-21
26528,106910.0,106938.0,106890.0,106938.1,9.35151,415,2025-05-21
26529,106938.0,106860.1,106852.8,106938.0,9.361033,536,2025-05-21
26530,106860.1,106937.2,106860.1,106947.8,9.359265,586,2025-05-21
26531,106937.1,106943.5,106875.4,106943.5,8.677498,350,2025-05-21
26532,106943.5,106950.0,106910.1,106959.9,10.007509,358,2025-05-21
26533,106950.0,106850.1,106850.0,106996.9,9.341338,557,2025-05-21
26534,106850.1,106838.1,106765.0,106860.6,9.1748,604,2025-05-21
26535,106838.1,106904.1,106795.7,106904.1,9.470749,497,2025-05-21
26536,106905.5,107023.1,106905.5,107040.5,9.431296,467,2025-05-21
26537,107023.1,107013.7,106988.3,107029.0,9.349217,478,2025-05-21
26538,107010.6,107039.9,106994.6,107039.9,9.340238000000001,257,2025-05-21
26539,107039.9,107006.7,107000.1,107039.9,9.339038,399,2025-05-21
26540,107006.7,107013.3,106990.0,107066.6,9.370169,352,2025-05-21
26541,107013.3,107029.5,107013.3,107084.9,9.332949,428,2025-05-21
26542,107029.5,107030.0,107010.0,107062.5,9.325344,425,2025-05-21
26543,107030.0,107054.6,106975.9,107054.6,9.143362,422,2025-05-21
26544,107054.6,107193.8,107052.0,107198.0,9.552445,453,2025-05-21
26545,107193.8,107183.8,107153.1,107195.9,9.257895,459,2025-05-21
26546,107183.8,107166.7,107166.7,107212.1,9.384319,472,2025-05-21
26547,107166.7,107266.7,107154.3,107274.1,9.34286,466,2025-05-21
26548,107266.1,107334.1,107257.3,107350.0,9.279329,572,2025-05-21
26549,107334.1,107382.1,107328.6,107382.1,9.285844,344,2025-05-21
26550,107382.2,107359.6,107332.5,107390.9,9.367535,431,2025-05-21
26551,107359.6,107496.4,107359.6,107500.0,9.149842,1025,2025-05-21
26552,107496.4,107457.6,107457.6,107544.8,9.476477000000001,447,2025-05-21
26553,107457.3,107453.5,107402.6,107468.4,9.257234,379,2025-05-21
26554,107453.5,107540.6,107453.4,107540.6,9.351107,167,2025-05-21
26555,107542.6,107559.7,107501.6,107565.16,9.306079,566,2025-05-21
26556,107556.8,107545.7,107504.7,107560.1,9.260904,379,2025-05-21
26557,107545.7,107560.0,107540.0,107569.6,9.249584,305,2025-05-21
26558,107560.0,107537.7,107537.6,107599.4,9.252372,480,2025-05-21
26559,107537.7,107629.9,107537.7,107632.8,9.394726,477,2025-05-21
26560,107629.9,107606.0,107577.1,107632.8,9.177049,438,2025-05-21
26561,107606.0,107677.8,107600.0,107677.8,9.426436,512,2025-05-21
26562,107677.8,107570.0,107520.9,107685.0,9.298426,525,2025-05-21
26563,107570.0,107655.7,107565.3,107655.7,9.106032,431,2025-05-21
26564,107656.3,107695.3,107656.3,107737.0,9.317042,638,2025-05-21
26565,107695.4,107703.8,107691.0,107726.5,9.413761000000001,258,2025-05-21
26566,107703.1,107800.0,107661.0,107800.0,9.306555,618,2025-05-21
26567,107800.0,107848.8,107795.6,107848.8,9.243898,481,2025-05-21
26568,107839.3,107949.6,107839.3,107956.3,9.296583,736,2025-05-21
26569,107949.6,107987.3,107949.6,108016.4,9.261721,1055,2025-05-21
26570,107987.3,107976.8,107964.4,108034.0,9.260644000000001,529,2025-05-21
26571,107976.8,108021.7,107920.5,108021.7,8.752171,308,2025-05-21
26572,108021.8,108011.1,108011.1,108090.0,9.70071,678,2025-05-21
26573,108010.5,108000.9,107964.2,108011.3,9.315026,244,2025-05-21
26574,108001.1,108094.0,107990.5,108094.0,9.241253,333,2025-05-21
26575,108094.0,108167.8,108084.1,108167.8,9.266341,682,2025-05-21
26576,108168.0,108173.9,108146.7,108226.2,9.247515,814,2025-05-21
26577,108173.9,108245.5,108170.5,108300.0,9.13913,1027,2025-05-21
26578,108245.5,108240.1,108213.2,108307.6,9.318523,623,2025-05-21
26579,108240.1,108333.0,108240.1,108336.0,9.25012,718,2025-05-21
26580,108332.8,108260.0,108260.0,108333.1,2.069565,138,2025-05-21
26581,108260.0,108260.0,108260.0,108260.0,15.334194,2,2025-05-21
26582,108260.0,108260.0,108260.0,108260.1,9.927191,34,2025-05-21
26583,108260.0,108342.1,108260.0,108342.1,9.606818,425,2025-05-21
26584,108343.0,108400.0,108313.6,108400.0,8.924958,912,2025-05-21
26585,108400.0,108340.3,108340.3,108423.3,8.810054,263,2025-05-21
26586,108340.3,108340.0,108320.8,108378.6,9.903694,304,2025-05-21
26587,108340.0,108277.2,108256.4,108385.4,9.278191,641,2025-05-21
26588,108277.2,108342.8,108270.0,108366.6,9.201179,416,2025-05-21
26589,108342.8,108230.0,108188.8,108342.8,9.245832,665,2025-05-21
26590,108228.0,108170.0,108141.5,108228.0,9.13639,460,2025-05-21
26591,108169.9,108249.9,108140.8,108249.9,9.299264,415,2025-05-21
26592,108249.9,108274.3,108249.9,108292.8,9.1429,211,2025-05-21
26593,108274.3,108254.1,108254.1,108290.7,9.405329,144,2025-05-21
26594,108253.5,108286.4,108244.6,108286.6,9.24034,135,2025-05-21
26595,108286.4,108250.0,108250.0,108286.4,6.886039,99,2025-05-21
26596,108249.9,108299.8,108246.8,108299.9,11.430058,152,2025-05-21
26597,108299.8,108294.3,108288.0,108300.0,9.252283,105,2025-05-21
26598,108294.3,108310.8,108281.9,108327.8,9.344837,211,2025-05-21
26599,108310.8,108263.9,108263.9,108310.8,8.499345,105,2025-05-21
26600,108263.9,108182.8,108182.8,108263.9,9.929659000000001,201,2025-05-21
26601,108182.7,108212.1,108182.7,108224.7,9.227324,206,2025-05-21
26602,108212.1,108204.0,108180.2,108224.4,9.233074,208,2025-05-21
26603,108203.8,108194.1,108178.0,108203.8,9.198291,154,2025-05-21
26604,108194.1,108162.5,108152.1,108194.1,9.372087,202,2025-05-21
26605,108162.5,108175.8,108150.5,108180.7,8.534694,306,2025-05-21
26606,108175.8,108088.8,108088.7,108175.8,9.928625,419,2025-05-21
26607,108088.8,108101.3,108088.8,108125.8,9.194014,149,2025-05-21
26608,108101.3,108134.6,108085.2,108180.0,9.249525,298,2025-05-21
26609,108134.6,108099.8,108089.9,108134.6,9.241934,213,2025-05-21
26610,108099.8,108090.4,108090.4,108112.0,9.330462,174,2025-05-21
26611,108090.4,108097.2,108077.1,108108.5,9.245591,255,2025-05-21
26612,108097.2,108085.7,108082.1,108097.3,9.112174,201,2025-05-21
26613,108085.7,108104.5,108074.7,108104.6,9.40454,204,2025-05-21
26614,108104.5,108055.5,108055.5,108110.0,9.243752,500,2025-05-21
26615,108055.5,108099.3,108045.3,108104.7,9.276216,594,2025-05-21
26616,108099.3,108040.1,108040.1,108136.9,9.222906,660,2025-05-21
26617,108040.1,107999.2,107999.2,108049.9,8.626452,527,2025-05-21
26618,107999.1,107997.6,107983.5,108000.0,9.883761,188,2025-05-21
26619,107997.6,107998.3,107940.0,107998.3,9.223185,482,2025-05-21
26620,107998.7,108030.0,107992.8,108030.0,9.315699,324,2025-05-21
26621,108030.0,108103.0,108022.1,108108.5,9.178666,484,2025-05-21
26622,108102.1,108277.4,108096.0,108277.4,9.311827,457,2025-05-21
26623,108277.4,108336.5,108277.4,108336.5,9.057083,398,2025-05-21
26624,108336.5,108289.2,108289.2,108342.6,9.428488,438,2025-05-21
26625,108289.2,108269.0,108260.0,108319.4,9.161979,483,2025-05-21
26626,108269.0,108322.3,108220.0,108324.9,9.255092,519,2025-05-21
26627,108322.3,108345.9,108300.8,108345.9,9.288757,372,2025-05-21
26628,108346.5,108420.5,108319.0,108436.9,9.198939,697,2025-05-21
26629,108420.5,108430.0,108382.6,108444.2,9.219766,356,2025-05-21
26630,108429.9,108500.0,108410.0,108500.0,8.739700000000001,672,2025-05-21
26631,108500.0,108440.9,108421.5,108516.42,9.726634,494,2025-05-21
26632,108444.5,108600.0,108444.5,108600.0,9.061238,859,2025-05-21
26633,108600.0,108567.0,108566.9,108631.4,9.351853,521,2025-05-21
26634,108567.0,108569.2,108567.0,108631.5,9.216881,331,2025-05-21
26635,108568.6,108585.3,108488.7,108585.3,9.161071,330,2025-05-21
26636,108586.7,108643.3,108586.7,108680.3,9.222829,414,2025-05-21
26637,108643.3,108626.3,108590.1,108682.9,8.922607,481,2025-05-21
26638,108626.3,108590.0,108590.0,108626.3,9.511668,145,2025-05-21
26639,108588.1,108504.8,108499.7,108615.5,9.218099,392,2025-05-21
26640,108504.8,108456.4,108400.1,108526.6,9.183849,511,2025-05-21
26641,108456.4,108360.1,108360.0,108459.9,9.205005,442,2025-05-21
26642,108360.1,108299.9,108287.1,108407.9,9.112871,544,2025-05-21
26643,108299.9,108356.3,108275.2,108376.2,9.320834,441,2025-05-21
26644,108356.3,108310.0,108280.2,108385.2,9.316772,552,2025-05-21
26645,108310.8,108366.5,108308.9,108386.2,9.218154,462,2025-05-21
26646,108366.5,108438.3,108327.1,108470.9,9.122005,452,2025-05-21
26647,108438.3,108479.5,108438.3,108509.2,9.167419,231,2025-05-21
26648,108479.5,108505.7,108479.5,108545.7,9.342375,326,2025-05-21
26649,108505.7,108523.2,108452.2,108523.2,8.909998,396,2025-05-21
26650,108523.2,108518.7,108459.4,108536.7,9.49931,374,2025-05-21
26651,108516.5,108640.0,108498.4,108640.0,9.280667,450,2025-05-21
26652,108641.6,108755.4,108641.6,108755.4,9.191233,741,2025-05-21
26653,108755.4,108743.7,108733.1,108796.5,8.974201,502,2025-05-21
26654,108743.8,108788.7,108733.1,108797.0,9.421389,220,2025-05-21
26655,108788.7,108822.6,108761.8,108837.3,9.187825,567,2025-05-21
26656,108822.6,108757.3,108711.9,108833.6,9.039329,442,2025-05-21
26657,108757.3,108695.8,108695.8,108779.9,9.3428,221,2025-05-21
26658,108695.5,108648.1,108634.8,108711.6,9.185802,226,2025-05-21
26659,108648.1,108615.1,108577.4,108648.1,9.137535,240,2025-05-21
26660,108615.1,108588.9,108554.7,108637.1,9.148115,447,2025-05-21
26661,108588.9,108698.9,108554.6,108698.9,9.352942,435,2025-05-21
26662,108698.9,108688.6,108592.5,108698.9,9.100796,443,2025-05-21
26663,108689.8,108644.7,108644.6,108736.1,9.233229,527,2025-05-21
26664,108644.7,108574.9,108553.0,108658.9,9.238498,478,2025-05-21
26665,108574.9,108541.0,108530.9,108630.0,9.053786,485,2025-05-21
26666,108541.0,108553.1,108541.0,108603.2,9.413687,554,2025-05-21
26667,108553.1,108464.7,108447.6,108553.2,9.128209,455,2025-05-21
26668,108464.7,108554.5,108445.9,108565.3,9.260067,375,2025-05-21
26669,108554.5,108680.0,108554.5,108680.0,9.011254,310,2025-05-21
26670,108680.8,108616.4,108592.7,108702.6,9.374343,440,2025-05-21
26671,108616.4,108506.3,108483.8,108629.2,9.232498,385,2025-05-21
26672,108505.0,108538.6,108485.6,108583.7,9.163625,291,2025-05-21
26673,108538.6,108480.2,108480.2,108576.9,9.312213,280,2025-05-21
26674,108480.2,108522.7,108480.2,108576.4,9.154996,351,2025-05-21
26675,108522.7,108578.9,108519.5,108601.9,9.257467,373,2025-05-21
26676,108578.9,108483.3,108483.3,108578.9,8.911506,189,2025-05-21
26677,108483.3,108400.1,108400.1,108483.3,9.522894,295,2025-05-21
26678,108400.1,108406.0,108376.5,108424.4,9.04716,356,2025-05-21
26679,108406.0,108441.9,108406.0,108467.5,9.247931,336,2025-05-21
26680,108441.4,108378.9,108376.5,108441.4,9.307087,463,2025-05-21
26681,108378.9,108369.0,108367.9,108396.7,9.157361,452,2025-05-21
26682,108369.0,108240.0,108214.0,108373.2,9.34542,672,2025-05-21
26683,108238.2,108264.0,108196.0,108275.6,9.257953,415,2025-05-21
26684,108264.0,108251.6,108210.1,108273.5,9.092349,440,2025-05-21
26685,108249.9,108182.6,108182.6,108249.9,9.283149,129,2025-05-21
26686,108182.6,108232.9,108158.6,108233.0,9.364263,362,2025-05-21
26687,108232.9,108254.0,108220.2,108289.8,9.242577,550,2025-05-21
26688,108254.0,108281.9,108230.0,108294.3,9.238403,592,2025-05-21
26689,108287.3,108305.5,108262.4,108305.5,8.889284,473,2025-05-21
26690,108305.5,108286.9,108254.6,108348.1,9.576029,461,2025-05-21
26691,108286.9,108294.6,108203.5,108299.9,9.222815,452,2025-05-21
26692,108294.6,108422.1,108294.6,108428.6,9.202145,325,2025-05-21
26693,108421.6,108318.0,108286.1,108421.6,9.212361,566,2025-05-21
26694,108317.9,108342.7,108286.1,108342.7,9.270032,506,2025-05-21
26695,108342.7,108383.5,108314.5,108383.5,9.13632,386,2025-05-21
26696,108383.5,108327.0,108294.7,108388.7,9.346114,405,2025-05-21
26697,108327.0,108377.1,108287.0,108388.7,8.687302,628,2025-05-21
26698,108377.1,108262.5,108262.4,108377.2,9.738348,484,2025-05-21
26699,108262.5,108220.7,108182.9,108279.9,9.116122,461,2025-05-21
26700,108220.7,108181.3,108156.7,108220.7,9.34953,497,2025-05-21
26701,108181.3,108225.4,108181.3,108263.3,9.266514,396,2025-05-21
26702,108225.2,108102.4,108102.4,108225.2,9.117802000000001,709,2025-05-21
26703,108100.6,108131.5,108084.5,108173.9,9.241141,636,2025-05-21
26704,108131.5,108169.8,108131.5,108175.3,9.405233,152,2025-05-21
26705,108169.8,108129.6,108051.9,108169.8,9.250867,353,2025-05-21
26706,108129.6,108133.0,108109.3,108169.4,9.224935,592,2025-05-21
26707,108131.8,108099.8,108073.1,108148.3,9.142415,653,2025-05-21
26708,108099.3,108064.4,108037.0,108099.3,9.332389000000001,615,2025-05-21
26709,108064.4,108032.98,108032.98,108089.8,9.13196,608,2025-05-21
26710,108032.9,108013.7,108013.7,108064.3,9.335749,566,2025-05-21
26711,108013.7,107951.0,107951.0,108059.5,9.293176,989,2025-05-21
26712,107951.0,107930.0,107893.1,108005.7,9.244306,693,2025-05-21
26713,107930.0,107958.4,107888.8,107988.0,9.236248,599,2025-05-21
26714,107958.4,107885.4,107874.3,107969.2,8.91444,602,2025-05-21
26715,107885.4,107965.7,107873.8,107965.7,9.706421,402,2025-05-21
26716,107965.6,107947.3,107939.1,107987.9,9.240213,419,2025-05-21
26717,107947.2,107800.0,107771.1,107947.2,9.301061,720,2025-05-21
26718,107800.5,107729.94,107729.94,107832.8,9.288624,544,2025-05-21
26719,107729.7,107734.9,107712.2,107770.7,9.074884,288,2025-05-21
26720,107734.9,107796.4,107734.9,107839.8,9.412104,523,2025-05-21
26721,107796.4,107916.2,107780.0,107930.0,9.337942,412,2025-05-21
26722,107919.9,108161.8,107919.9,108161.8,9.010274,403,2025-05-21
26723,108161.8,108100.0,108088.8,108230.8,9.383605,480,2025-05-21
26724,108099.3,108106.6,108032.7,108112.5,9.292639,571,2025-05-21
26725,108106.0,108185.3,108092.3,108208.0,9.293984,587,2025-05-21
26726,108185.3,108209.9,108161.5,108218.5,9.264177,479,2025-05-21
26727,108209.9,108170.0,108150.0,108209.9,9.104179,329,2025-05-21
26728,108167.0,108136.2,108096.8,108238.1,9.34667,817,2025-05-21
26729,108136.3,108077.2,108040.1,108147.2,9.134082,684,2025-05-21
26730,108077.2,107930.0,107930.0,108151.3,9.371922,567,2025-05-21
26731,107930.0,108138.9,107928.2,108138.9,9.260814,615,2025-05-21
26732,108138.9,108228.8,108136.1,108228.8,9.247543,222,2025-05-21
26733,108227.8,108266.4,108169.8,108266.4,9.222894,790,2025-05-21
26734,108266.7,108354.4,108266.7,108362.0,9.280229,653,2025-05-21
26735,108354.4,108385.3,108314.5,108388.6,9.22935,545,2025-05-21
26736,108385.3,108363.9,108349.2,108416.8,9.215081,551,2025-05-21
26737,108363.9,108414.8,108363.8,108447.2,9.226655000000001,676,2025-05-21
26738,108414.8,108316.9,108316.9,108439.6,9.235433,834,2025-05-21
26739,108316.9,108228.1,108226.0,108316.9,9.223623,753,2025-05-21
26740,108228.1,108198.5,108182.8,108230.0,9.043726,510,2025-05-21
26741,108199.8,108217.5,108199.8,108256.1,9.418135,334,2025-05-21
26742,108217.6,108173.2,108136.6,108272.7,9.262896,505,2025-05-21
26743,108173.2,108225.7,108136.6,108225.8,9.231,686,2025-05-21
26744,108225.7,108130.9,108068.8,108262.9,9.269539,992,2025-05-21
26745,108130.9,108136.9,108064.8,108136.9,9.174943,841,2025-05-21
26746,108136.9,108263.6,108136.9,108269.0,9.291501,529,2025-05-21
26747,108263.6,108339.3,108255.6,108339.3,9.033272,457,2025-05-21
26748,108339.3,108426.5,108318.2,108426.5,9.454975000000001,755,2025-05-21
26749,108426.5,108412.1,108354.6,108474.9,9.140523,472,2025-05-21
26750,108412.1,108483.4,108366.3,108488.0,9.225547,379,2025-05-21
26751,108485.8,108546.6,108482.7,108555.8,9.282694,835,2025-05-21
26752,108546.3,108528.2,108499.9,108551.1,9.226917,719,2025-05-21
26753,108522.8,108390.0,108352.1,108527.5,9.220763,930,2025-05-21
26754,108389.3,108375.4,108317.4,108406.4,9.144367,578,2025-05-21
26755,108375.7,108439.8,108375.7,108461.2,9.295541,304,2025-05-21
26756,108439.8,108466.6,108439.8,108466.6,8.081658,69,2025-05-21
26757,108466.8,108445.2,108439.6,108466.8,10.217036,119,2025-05-21
26758,108445.2,108445.1,108445.1,108474.8,9.374054,95,2025-05-21
26759,108445.1,108460.8,108445.1,108496.4,9.114438,323,2025-05-21
26760,108460.8,108421.3,108411.2,108473.8,9.319628,309,2025-05-21
26761,108421.3,108478.3,108421.3,108478.3,9.227975,201,2025-05-21
26762,108478.3,108475.7,108453.4,108541.4,9.217128,662,2025-05-21
26763,108475.7,108508.2,108475.7,108508.3,8.360349,253,2025-05-21
26764,108508.2,108491.3,108450.0,108508.2,10.001431,554,2025-05-21
26765,108491.2,108500.0,108478.3,108500.0,7.854274,128,2025-05-21
26766,108500.0,108556.1,108500.0,108560.3,10.574501,300,2025-05-21
26767,108556.1,108474.6,108474.6,108556.1,9.256799,389,2025-05-21
26768,108474.6,108370.0,108292.4,108474.6,9.255889,633,2025-05-21
26769,108370.8,108354.6,108331.0,108389.9,9.230417,723,2025-05-21
26770,108354.6,108295.1,108280.3,108381.6,9.226234,822,2025-05-21
26771,108295.1,108278.3,108278.3,108382.8,9.239632,845,2025-05-21
26772,108278.3,108518.5,108278.3,108518.5,9.206344,866,2025-05-21
26773,108519.1,108550.2,108519.1,108550.2,8.955368,155,2025-05-21
26774,108550.2,108550.2,108550.2,108550.2,7.641521999999999,15,2025-05-21
26775,108550.2,108550.2,108550.2,108550.2,5.4055550000000006,2,2025-05-21
26776,108550.2,108531.4,108510.3,108550.2,14.730494,377,2025-05-21
26777,108531.4,108549.9,108492.0,108550.0,9.282836,536,2025-05-21
26778,108549.9,108550.2,108549.8,108550.2,8.969743,71,2025-05-21
26779,108550.2,108550.0,108550.0,108550.2,9.478299,152,2025-05-21
26780,108550.0,108550.0,108544.7,108550.2,9.144485,311,2025-05-21
26781,108549.9,108550.2,108547.1,108550.2,6.549412,190,2025-05-21
26782,108550.2,108649.2,108550.2,108649.3,11.836426000000001,595,2025-05-21
26783,108649.2,108773.3,108644.0,108784.8,9.311926,882,2025-05-21
